transaction_id,product_id,customer_id,amount,timestamp
7457,10,84,110.04,2022-05-05 11:03:00
7458,13,101,241.42,2024-04-21 04:13:57
7459,18,129,418.01,2022-09-08 02:08:17
7460,56,77,106.11,2020-02-28 23:06:45
7461,86,164,187.33,2023-10-11 00:34:29
7462,3,198,205.65,2023-07-17 03:20:34
7463,12,22,107.76,2023-12-28 11:20:53
7464,13,45,201.62,2022-04-04 01:42:48
7465,88,108,245.43,2021-03-02 07:48:46
7466,58,199,135.55,2023-08-05 10:47:16
7467,83,149,179.34,2020-10-01 04:50:35
7468,51,101,239.89,2021-12-22 03:00:01
7469,1,167,133.52,2020-09-01 22:13:37
7470,18,136,217.12,2020-06-07 11:52:52
7471,34,137,253.96,2020-08-14 09:11:58
7472,29,150,259.54,2024-10-23 12:28:32
7473,26,69,47.4,2021-02-03 13:39:46
7474,26,177,300.24,2024-05-16 02:30:44
7475,93,38,323.12,2021-01-18 09:21:16
7476,10,58,399.18,2023-08-30 19:42:34
7477,73,102,379.62,2020-07-23 00:32:45
7478,7,44,214.03,2021-09-20 15:51:05
7479,76,140,469.06,2020-11-11 23:08:58
7480,1,151,110.28,2020-08-22 18:03:11
7481,31,8,227.42,2021-06-07 16:53:35
7482,7,62,290.69,2021-10-28 12:16:46
7483,33,183,289.5,2021-12-27 17:31:27
7484,61,23,72.72,2022-09-04 15:53:24
7485,48,1,261.94,2023-01-05 19:49:38
7486,80,145,337.99,2024-08-23 02:16:54
7487,68,167,110.36,2023-03-20 17:39:22
7488,32,2,31.19,2021-08-17 09:32:37
7489,46,129,200.68,2022-06-28 03:23:40
7490,32,119,225.61,2022-06-23 05:10:30
7491,53,180,91.48,2022-06-26 15:33:01
7492,53,51,24.76,2024-09-12 16:23:56
7493,17,151,413.26,2021-03-22 00:39:10
7494,51,171,149.69,2021-11-14 05:12:37
7495,80,41,370.69,2024-03-06 00:46:38
7496,28,129,315.79,2021-01-23 09:22:51
7497,89,165,223.16,2023-06-06 19:49:52
7498,72,26,204.96,2023-07-06 12:28:44
7499,89,187,402.9,2021-07-26 21:13:36
7500,46,120,345.74,2020-10-10 14:25:13
7501,75,90,44.73,2023-11-06 19:57:24
7502,15,4,485.6,2020-10-19 07:43:59
7503,30,186,477.34,2024-11-18 18:32:15
7504,40,167,400.7,2021-04-10 19:36:48
7505,61,115,85.12,2023-01-13 19:36:41
7506,30,147,46.58,2022-03-02 04:03:31
7507,23,198,341.01,2021-05-28 21:43:08
7508,14,168,333.69,2020-10-06 11:21:55
7509,65,7,353.35,2024-03-18 10:53:34
7510,61,66,94.57,2024-10-04 22:25:01
7511,40,97,201.25,2022-12-11 04:11:20
7512,21,169,443.4,2022-10-21 16:50:45
7513,19,40,185.01,2024-10-18 12:09:13
7514,51,193,422.3,2020-08-28 03:24:07
7515,35,169,60.87,2021-07-08 05:11:34
7516,36,67,223.81,2020-06-03 23:39:16
7517,8,139,84.09,2020-04-08 07:29:16
7518,65,31,18.91,2020-09-22 03:12:45
7519,66,161,463.26,2020-04-15 06:55:03
7520,78,104,70.66,2020-07-13 19:03:51
7521,6,56,345.92,2021-11-21 14:30:22
7522,21,36,78.42,2022-12-01 03:58:15
7523,74,32,237.51,2023-03-29 14:47:24
7524,48,149,225.7,2023-04-06 14:04:04
7525,67,8,26.72,2021-05-26 18:20:05
7526,54,194,194.34,2020-11-05 14:32:07
7527,33,81,134.41,2024-10-14 16:04:41
7528,14,16,204.76,2022-04-06 17:27:45
7529,100,3,291.18,2022-10-17 10:09:21
7530,16,169,331.44,2024-02-08 04:23:36
7531,85,10,207.35,2021-04-14 23:16:58
7532,45,119,112.68,2023-09-04 01:53:10
7533,40,113,48.41,2024-03-13 21:36:15
7534,11,29,328.32,2020-04-12 03:38:30
7535,90,85,116.67,2020-04-04 14:06:53
7536,28,8,471.13,2021-07-12 19:59:55
7537,4,160,196.64,2021-06-11 22:44:01
7538,32,71,233.08,2021-01-19 09:51:34
7539,84,95,438.83,2023-07-22 06:40:48
7540,39,191,238.05,2023-06-05 00:49:27
7541,69,18,237.54,2022-05-23 05:27:58
7542,4,195,499.1,2020-11-30 12:54:23
7543,65,46,259.09,2021-05-12 09:15:52
7544,58,79,111.44,2021-02-15 15:49:22
7545,9,172,278.96,2020-11-08 20:29:52
7546,62,142,489.23,2021-11-30 10:53:54
7547,83,12,157.54,2021-09-25 05:01:26
7548,27,136,243.55,2021-08-31 21:02:00
7549,74,96,72.36,2020-08-04 19:32:43
7550,35,107,50.63,2020-05-18 00:52:12
7551,18,171,148.02,2024-04-15 22:54:04
7552,83,111,24.77,2023-05-07 18:30:07
7553,41,33,107.76,2024-04-10 11:47:02
7554,3,30,385.71,2020-06-02 12:01:21
7555,61,147,47.29,2024-06-06 19:14:31
7556,68,191,296.73,2021-11-27 16:50:18
7557,12,131,319.29,2023-10-29 18:50:05
7558,56,14,31.22,2023-08-25 20:40:02
7559,37,179,389.99,2024-10-19 01:56:43
7560,94,44,468.45,2024-07-09 12:56:23
7561,69,6,484.73,2023-08-08 11:38:09
7562,20,43,396.87,2020-11-26 02:21:09
7563,90,119,470.07,2020-09-19 22:06:49
7564,60,35,342.22,2023-04-11 08:54:02
7565,100,132,378.0,2022-02-27 11:50:45
7566,30,129,440.62,2022-11-02 09:38:33
7567,29,44,150.53,2020-09-29 06:14:54
7568,36,161,487.78,2024-12-22 20:04:35
7569,21,166,300.95,2022-06-03 13:39:37
7570,99,33,142.89,2020-08-11 01:30:05
7571,63,132,201.94,2024-09-29 04:21:43
7572,37,84,268.69,2024-12-27 13:30:41
7573,29,82,116.26,2024-05-27 03:43:24
7574,39,76,374.68,2023-12-15 20:29:18
7575,84,59,464.6,2023-10-30 16:09:09
7576,73,80,190.73,2023-05-05 22:45:25
7577,87,187,110.35,2021-10-23 08:28:35
7578,25,51,105.0,2023-12-04 16:24:38
7579,28,79,349.0,2021-02-18 07:04:15
7580,18,52,53.96,2021-12-04 14:57:16
7581,6,153,349.86,2023-12-15 19:47:28
7582,36,2,221.82,2024-08-15 20:15:22
7583,33,96,398.6,2023-04-17 04:48:05
7584,58,3,154.76,2024-03-22 10:26:05
7585,1,142,245.67,2024-08-29 13:35:10
7586,98,53,439.17,2024-03-18 13:30:13
7587,54,99,97.49,2023-07-03 17:15:14
7588,85,171,364.76,2024-09-12 19:40:22
7589,70,199,71.47,2021-04-30 22:26:00
7590,6,200,111.22,2024-09-30 20:24:32
7591,90,3,32.28,2022-01-18 00:18:30
7592,60,2,249.48,2021-04-16 02:56:21
7593,5,173,177.66,2024-01-09 06:37:41
7594,12,94,317.72,2022-11-22 05:41:47
7595,27,129,267.4,2022-02-10 09:36:29
7596,88,146,292.34,2021-11-28 19:24:35
7597,78,177,117.46,2023-03-21 19:15:05
7598,59,157,29.09,2024-05-27 13:57:43
7599,25,178,200.27,2020-09-26 00:05:41
7600,4,186,271.74,2022-12-18 00:37:21
7601,82,195,366.34,2020-08-20 11:33:55
7602,58,156,216.35,2021-07-18 11:37:37
7603,44,170,130.68,2021-04-12 19:49:39
7604,21,99,97.89,2024-12-13 09:13:19
7605,84,190,238.44,2022-03-15 04:28:10
7606,58,83,347.06,2020-03-24 14:51:10
7607,62,16,356.59,2024-05-11 03:59:10
7608,6,21,46.95,2024-05-20 16:36:09
7609,87,34,357.14,2021-09-15 13:30:03
7610,77,118,264.19,2023-05-16 17:46:24
7611,68,180,310.72,2023-11-03 18:48:47
7612,57,173,340.72,2021-03-30 12:52:37
7613,16,57,53.44,2020-04-20 14:31:10
7614,51,109,387.94,2021-10-25 06:10:16
7615,24,166,415.41,2022-11-10 02:20:51
7616,42,44,239.94,2020-10-04 09:36:50
7617,16,142,356.31,2020-10-24 11:18:25
7618,20,33,72.32,2020-08-31 23:01:07
7619,45,149,121.18,2021-05-18 11:06:37
7620,8,148,185.52,2020-05-11 03:54:10
7621,28,116,241.27,2022-07-10 07:45:35
7622,9,198,27.28,2021-11-24 02:27:08
7623,70,74,82.98,2022-05-13 14:03:30
7624,58,163,84.04,2023-01-24 10:52:34
7625,3,90,257.18,2022-05-29 07:18:10
7626,65,95,443.93,2022-10-31 17:01:17
7627,6,93,330.03,2020-02-22 03:31:27
7628,78,67,273.9,2021-05-04 00:21:19
7629,57,8,127.96,2023-05-07 23:27:09
7630,67,76,303.2,2023-12-23 12:34:41
7631,44,180,462.45,2023-11-16 17:48:27
7632,58,152,95.05,2024-04-13 15:26:31
7633,6,181,79.83,2024-10-27 14:47:40
7634,61,181,318.18,2024-12-15 04:16:41
7635,76,74,136.09,2023-04-27 12:29:56
7636,75,55,373.7,2020-10-14 11:31:10
7637,51,13,201.19,2024-06-24 01:48:36
7638,88,182,286.06,2023-05-11 20:33:15
7639,1,90,260.29,2021-01-30 03:30:42
7640,86,120,220.17,2022-09-30 03:05:44
7641,36,4,39.04,2020-04-20 15:57:14
7642,67,61,242.33,2022-04-10 09:20:21
7643,36,200,235.01,2020-09-24 13:42:45
7644,70,8,54.09,2024-02-13 12:17:59
7645,72,143,91.34,2024-05-20 13:29:31
7646,27,167,393.06,2020-10-08 10:50:45
7647,60,185,469.9,2020-11-08 05:48:04
7648,21,140,305.37,2024-06-04 09:20:52
7649,18,126,369.5,2022-04-20 11:20:56
7650,41,197,324.51,2023-11-08 05:49:37
7651,18,60,89.58,2020-05-25 21:16:17
7652,47,19,12.08,2023-05-06 15:06:56
7653,24,8,44.38,2020-12-17 20:44:49
7654,11,103,213.1,2024-11-11 23:01:07
7655,35,125,308.17,2020-12-14 22:36:49
7656,94,199,223.44,2022-10-14 14:46:54
7657,42,194,206.41,2021-02-04 03:37:11
7658,47,62,412.16,2024-04-14 18:34:07
7659,55,99,228.5,2024-02-01 10:11:36
7660,82,186,121.86,2021-12-08 19:22:47
7661,47,120,452.45,2024-02-03 15:28:30
7662,90,115,355.01,2024-12-09 05:58:54
7663,88,77,56.16,2022-03-31 06:54:48
7664,9,130,354.56,2021-11-08 07:49:15
7665,88,11,264.58,2021-05-29 21:51:57
7666,57,72,108.58,2022-12-10 18:13:33
7667,33,129,406.17,2023-06-13 13:48:05
7668,77,4,418.46,2024-03-06 02:23:44
7669,55,3,77.28,2023-07-12 08:51:12
7670,97,183,91.7,2023-02-26 00:30:42
7671,59,21,355.84,2021-04-14 23:34:44
7672,73,34,166.48,2020-05-10 10:02:07
7673,41,85,204.42,2023-03-10 12:10:00
7674,78,163,477.29,2020-12-18 00:29:12
7675,13,124,389.95,2023-10-30 22:42:17
7676,44,147,61.8,2021-11-28 03:50:59
7677,8,121,496.09,2024-03-18 16:46:42
7678,25,48,466.25,2023-11-19 19:36:07
7679,51,101,439.8,2022-01-07 10:42:49
7680,65,12,249.82,2020-02-16 04:14:41
7681,14,16,126.57,2023-11-18 23:43:25
7682,86,37,456.56,2025-01-05 01:43:48
7683,72,118,62.37,2024-06-20 02:07:46
7684,39,131,150.15,2023-09-06 00:35:51
7685,64,182,427.23,2022-05-18 03:07:39
7686,18,152,308.28,2020-10-21 05:34:39
7687,7,43,407.34,2021-07-17 22:13:27
7688,38,14,97.41,2021-10-25 12:36:13
7689,36,79,188.48,2021-03-14 04:17:52
7690,20,105,275.31,2020-12-24 07:14:56
7691,54,48,286.67,2023-09-28 02:28:46
7692,31,28,404.57,2020-10-19 09:02:44
7693,15,23,297.2,2022-12-26 21:18:27
7694,93,26,405.02,2020-08-23 03:54:41
7695,42,46,318.59,2024-06-09 20:00:51
7696,47,87,184.16,2023-05-21 21:24:50
7697,27,24,409.27,2022-06-27 17:36:16
7698,10,90,417.34,2022-05-24 06:48:03
7699,43,30,450.03,2022-12-02 18:55:45
7700,85,39,401.5,2021-08-03 09:30:42
7701,35,77,25.1,2021-05-07 23:05:33
7702,47,119,470.27,2024-11-28 10:55:05
7703,84,189,293.27,2022-03-10 23:09:06
7704,63,155,304.26,2023-01-15 22:21:39
7705,29,42,65.56,2020-03-07 07:58:02
7706,100,119,92.47,2020-07-16 20:14:53
7707,55,100,383.96,2022-10-20 03:22:46
7708,65,197,285.14,2021-08-22 10:11:22
7709,16,143,196.22,2023-07-03 21:41:58
7710,51,86,276.86,2023-03-30 16:04:03
7711,52,73,362.93,2022-06-29 19:04:34
7712,41,71,31.38,2024-02-04 12:45:39
7713,9,170,210.68,2023-07-11 05:41:01
7714,63,153,51.21,2022-05-24 14:01:41
7715,6,50,120.64,2025-01-15 11:39:16
7716,60,126,281.85,2020-10-18 09:00:52
7717,9,109,296.51,2022-01-24 19:51:27
7718,68,113,435.09,2021-11-03 09:42:54
7719,83,24,49.85,2024-09-29 23:14:41
7720,32,127,67.87,2020-05-12 18:47:09
7721,85,128,452.38,2022-08-06 22:22:27
7722,15,199,384.86,2020-08-21 10:21:43
7723,4,67,332.97,2020-11-16 20:21:17
7724,76,96,251.71,2023-01-05 07:27:49
7725,83,161,350.96,2022-10-21 15:43:26
7726,56,143,162.22,2023-07-24 14:32:34
7727,58,108,478.68,2021-02-22 23:53:19
7728,63,69,192.05,2022-03-31 23:48:47
7729,51,108,72.99,2020-05-21 18:40:51
7730,80,199,177.73,2022-08-05 03:10:39
7731,20,171,337.91,2022-02-20 19:02:47
7732,44,63,122.23,2020-09-23 00:36:53
7733,80,115,494.7,2022-03-20 22:59:01
7734,49,70,383.25,2022-10-06 21:40:09
7735,77,168,289.72,2022-05-11 00:29:43
7736,67,1,297.69,2023-10-01 02:13:51
7737,24,167,30.95,2024-10-29 20:44:55
7738,95,127,220.3,2024-09-18 16:30:26
7739,58,48,43.65,2020-09-20 11:24:31
7740,3,112,221.85,2021-05-28 23:25:42
7741,10,157,365.57,2020-03-24 22:21:29
7742,2,170,203.23,2023-02-12 00:32:29
7743,69,128,377.98,2024-03-13 03:45:15
7744,75,28,119.72,2020-06-15 07:54:48
7745,10,122,159.36,2021-01-13 16:31:20
7746,72,44,303.39,2023-03-06 07:08:18
7747,30,132,87.45,2023-04-17 03:30:27
7748,23,112,326.66,2024-02-24 04:40:29
7749,81,20,109.87,2020-07-08 16:47:07
7750,56,190,120.51,2022-09-04 07:23:35
7751,91,12,311.82,2023-11-24 19:21:02
7752,44,179,482.03,2024-02-16 08:01:20
7753,55,130,238.27,2021-02-07 11:13:22
7754,88,84,197.81,2022-08-09 07:15:31
7755,64,185,207.29,2021-02-06 02:18:59
7756,30,109,332.11,2023-07-09 10:25:53
7757,3,184,383.61,2021-02-18 04:43:55
7758,54,67,495.79,2024-01-19 10:20:23
7759,87,144,251.96,2024-11-05 18:46:51
7760,42,200,51.26,2024-07-15 12:02:45
7761,76,48,432.82,2022-07-13 05:21:17
7762,14,97,33.77,2020-04-16 13:07:41
7763,76,14,254.0,2024-01-18 16:19:08
7764,79,49,334.59,2022-09-20 06:48:07
7765,93,93,43.46,2021-04-06 18:11:43
7766,47,58,472.21,2024-05-05 06:45:33
7767,19,36,303.22,2021-11-10 12:57:32
7768,20,160,47.42,2020-10-19 03:13:36
7769,39,155,427.95,2021-08-13 05:07:16
7770,14,68,426.9,2021-06-04 00:29:37
7771,37,86,278.62,2024-11-24 01:00:27
7772,20,28,244.69,2023-09-11 15:58:51
7773,68,24,284.74,2024-09-08 18:25:59
7774,17,48,283.49,2021-07-17 02:35:33
7775,14,90,276.01,2021-06-27 18:27:47
7776,1,48,147.47,2021-05-27 07:49:20
7777,3,111,141.49,2021-12-20 21:20:01
7778,16,72,82.91,2020-10-26 09:34:29
7779,13,110,193.38,2022-11-23 00:04:59
7780,15,35,121.54,2024-05-20 10:16:52
7781,46,142,126.1,2024-06-10 03:32:56
7782,70,123,115.69,2023-07-25 22:57:02
7783,51,60,47.75,2021-03-06 01:24:43
7784,57,169,53.23,2022-10-16 10:36:42
7785,29,150,42.16,2020-12-06 22:02:41
7786,85,148,63.55,2020-10-24 01:21:56
7787,4,82,251.05,2020-07-11 13:10:50
7788,78,124,316.22,2020-08-29 02:21:19
7789,17,195,350.62,2020-08-28 14:55:58
7790,8,20,58.34,2020-09-08 05:10:00
7791,5,27,450.82,2024-10-28 11:57:04
7792,61,102,403.98,2024-04-20 08:52:08
7793,11,137,424.02,2021-01-07 21:18:13
7794,85,161,478.7,2020-04-18 15:04:56
7795,36,87,347.5,2025-01-29 13:55:20
7796,97,25,379.93,2022-11-26 12:03:29
7797,78,68,439.28,2020-10-18 17:01:46
7798,10,168,111.85,2023-02-14 01:15:01
7799,17,186,47.97,2024-07-02 13:39:47
7800,86,109,188.28,2023-06-05 23:48:27
7801,100,113,175.25,2021-06-08 13:33:10
7802,60,105,434.68,2024-03-23 10:38:14
7803,87,30,466.15,2020-07-03 07:22:50
7804,19,32,302.14,2022-03-17 01:49:33
7805,14,105,88.49,2024-09-01 13:14:57
7806,73,137,350.41,2021-09-24 11:47:16
7807,17,51,479.98,2023-03-08 18:19:56
7808,65,154,216.38,2024-11-24 01:35:50
7809,37,3,432.86,2022-08-02 11:09:33
7810,42,59,187.6,2024-09-29 19:09:41
7811,7,136,39.67,2020-09-11 12:12:11
7812,50,109,134.42,2024-11-15 15:35:24
7813,29,189,264.92,2023-01-04 05:25:55
7814,89,107,83.5,2024-10-21 10:00:30
7815,51,194,189.6,2023-04-26 08:59:14
7816,25,101,60.24,2023-11-21 05:42:25
7817,59,157,357.38,2022-04-07 08:55:03
7818,97,8,227.08,2020-06-07 14:21:54
7819,1,6,434.18,2023-05-15 04:23:13
7820,34,24,323.89,2023-10-24 12:38:12
7821,65,127,317.96,2022-10-24 17:45:08
7822,99,127,237.56,2024-11-19 06:42:03
7823,48,23,83.94,2020-07-12 09:59:53
7824,61,110,282.95,2020-04-10 11:58:27
7825,40,149,201.57,2022-09-02 03:08:10
7826,36,175,204.28,2024-08-05 10:57:57
7827,69,124,414.89,2023-11-08 21:59:28
7828,1,143,56.54,2023-02-02 01:00:01
7829,90,55,125.88,2023-08-30 12:57:45
7830,41,9,132.66,2024-06-16 08:48:28
7831,33,57,266.04,2023-04-05 15:53:00
7832,98,6,454.72,2020-02-26 20:14:08
7833,55,136,269.09,2020-05-03 21:30:08
7834,83,133,154.13,2023-03-27 15:47:22
7835,26,114,461.75,2022-06-27 12:48:38
7836,86,103,306.51,2022-01-18 11:12:56
7837,94,85,206.61,2020-05-21 08:03:26
7838,10,89,173.04,2021-11-19 13:43:42
7839,94,54,288.04,2023-05-09 17:54:44
7840,88,127,443.62,2024-02-28 07:21:03
7841,10,159,245.18,2020-10-10 04:26:09
7842,9,53,89.65,2022-06-19 04:44:54
7843,57,133,101.53,2020-06-22 00:07:33
7844,21,109,161.35,2022-10-02 19:08:46
7845,87,166,98.31,2023-04-25 20:30:23
7846,31,170,328.53,2022-11-05 13:49:01
7847,27,168,279.18,2020-10-03 07:03:51
7848,96,198,159.72,2020-08-04 13:24:21
7849,18,122,260.21,2024-09-06 20:29:26
7850,25,49,446.2,2022-09-02 16:37:13
7851,39,198,335.55,2023-04-17 05:05:50
7852,71,180,257.61,2021-04-10 02:33:13
7853,23,132,84.94,2020-03-29 00:53:45
7854,78,149,134.8,2022-05-10 06:17:34
7855,77,45,263.87,2022-12-30 16:19:44
7856,12,50,356.11,2022-11-08 10:48:14
7857,45,152,50.43,2024-06-22 23:30:33
7858,55,35,264.28,2024-12-23 01:31:11
7859,39,166,303.34,2024-04-07 20:16:17
7860,90,74,204.12,2020-11-25 23:24:15
7861,79,131,21.73,2020-12-22 03:57:17
7862,87,52,442.94,2023-10-09 12:45:21
7863,82,5,198.8,2021-09-29 08:44:53
7864,76,130,414.11,2020-08-12 18:23:17
7865,91,93,250.1,2024-03-09 21:00:15
7866,56,194,397.36,2023-06-11 12:29:41
7867,43,64,298.96,2020-04-16 03:54:34
7868,67,191,250.08,2020-12-01 03:01:45
7869,91,154,368.41,2024-08-30 10:24:11
7870,6,87,143.68,2022-07-30 09:10:35
7871,24,161,31.6,2023-01-29 21:24:02
7872,6,119,65.64,2021-06-26 03:16:34
7873,65,137,358.57,2022-10-27 04:45:22
7874,71,200,359.74,2021-05-15 16:37:24
7875,3,23,136.89,2024-03-25 17:57:25
7876,94,70,370.42,2024-01-11 15:43:23
7877,90,75,101.26,2023-09-01 10:20:34
7878,24,12,247.12,2023-04-04 10:20:27
7879,70,140,494.5,2023-03-25 23:45:05
7880,30,111,216.37,2024-04-17 16:27:24
7881,85,58,258.96,2021-07-27 16:44:30
7882,11,133,171.17,2025-01-29 17:34:52
7883,13,99,402.25,2022-04-20 04:03:37
7884,47,18,322.62,2023-07-29 11:25:26
7885,86,163,333.97,2021-06-23 17:30:23
7886,8,197,259.75,2021-02-01 12:27:09
7887,81,119,49.8,2021-05-22 09:35:44
7888,19,149,127.62,2021-09-12 01:40:41
7889,34,57,464.88,2020-08-18 14:22:57
7890,2,88,491.01,2023-12-05 16:28:40
7891,69,86,237.59,2020-08-08 07:35:51
7892,53,66,29.32,2021-01-31 11:49:34
7893,14,141,82.43,2022-01-29 22:19:40
7894,14,188,196.71,2022-07-07 03:07:28
7895,22,47,76.67,2022-05-29 02:56:26
7896,81,157,494.13,2024-06-02 04:59:02
7897,28,192,476.82,2024-05-07 19:17:55
7898,87,107,251.56,2022-12-09 15:30:32
7899,43,146,447.37,2022-06-06 23:21:15
7900,74,199,420.62,2023-05-10 11:01:36
7901,78,96,378.59,2021-04-26 06:53:35
7902,93,145,257.56,2024-03-21 15:16:20
7903,35,70,442.98,2024-11-15 04:09:31
7904,62,112,104.66,2023-04-23 06:10:31
7905,49,140,449.23,2023-05-28 03:53:17
7906,24,47,435.16,2023-04-27 13:33:39
7907,80,132,206.22,2021-09-13 07:22:50
7908,43,141,73.44,2022-01-12 22:50:22
7909,100,21,61.13,2023-10-07 23:21:03
7910,95,196,458.75,2024-06-23 19:56:15
7911,8,141,328.03,2022-03-12 21:53:13
7912,59,164,142.8,2024-03-04 20:15:16
7913,94,83,495.51,2023-09-18 01:59:44
7914,47,22,451.15,2020-03-03 01:13:33
7915,92,85,253.71,2021-07-20 03:48:19
7916,91,66,149.24,2024-12-03 22:20:34
7917,93,17,330.66,2020-02-19 16:46:37
7918,71,34,255.24,2021-03-29 02:46:29
7919,84,78,284.87,2022-01-16 22:26:38
7920,10,78,429.66,2021-05-11 22:58:44
7921,64,129,284.15,2021-05-08 22:42:48
7922,15,178,376.13,2024-06-29 16:31:21
7923,1,184,144.75,2024-11-23 06:14:29
7924,1,71,148.67,2024-05-17 05:32:50
7925,6,121,67.8,2024-07-14 02:29:17
7926,70,69,331.1,2022-02-22 16:22:52
7927,72,150,261.43,2024-12-29 20:23:10
7928,50,52,253.55,2020-04-05 17:55:45
7929,95,131,249.39,2024-09-16 02:33:31
7930,63,91,41.95,2022-03-24 17:43:32
7931,46,80,424.4,2021-10-03 23:48:59
7932,57,20,331.11,2021-02-18 15:54:22
7933,47,166,24.06,2024-03-26 02:24:05
7934,82,80,76.6,2020-03-02 05:22:05
7935,75,23,378.53,2020-07-12 20:02:39
7936,1,43,202.78,2024-09-26 20:03:19
7937,23,185,70.19,2021-03-07 11:30:33
7938,35,52,98.83,2021-09-15 04:39:33
7939,28,146,11.54,2022-10-12 19:45:36
7940,27,129,450.91,2021-12-08 03:46:15
7941,73,84,256.29,2023-10-29 06:06:37
7942,81,8,57.48,2024-11-18 13:15:44
7943,1,165,391.34,2024-01-05 08:37:34
7944,84,23,16.5,2021-08-27 00:59:36
7945,54,15,91.73,2024-10-15 04:16:01
7946,71,42,98.19,2020-10-10 18:41:31
7947,36,132,217.51,2022-09-08 17:04:55
7948,98,127,260.76,2021-04-10 15:50:02
7949,97,39,28.14,2024-02-23 20:36:05
7950,66,57,76.61,2023-10-20 05:39:00
7951,9,60,21.39,2021-01-06 14:26:07
7952,43,2,475.21,2021-05-13 21:04:11
7953,72,24,314.41,2022-08-17 01:01:53
7954,38,117,438.79,2023-12-24 23:44:07
7955,1,59,176.35,2023-06-26 01:59:58
7956,74,113,251.21,2021-10-21 07:53:24
7957,8,126,393.16,2020-11-29 20:03:00
7958,70,25,324.44,2022-12-18 06:34:53
7959,81,30,430.38,2020-08-11 07:45:06
7960,28,7,246.3,2023-07-30 03:36:30
7961,62,37,276.1,2022-09-15 09:59:10
7962,11,27,266.63,2022-05-22 07:23:53
7963,69,4,67.35,2020-03-21 23:21:35
7964,54,91,303.16,2020-05-21 15:28:22
7965,6,38,488.81,2021-06-09 12:13:34
7966,2,22,124.9,2020-08-25 01:41:38
7967,54,121,279.05,2024-10-24 03:44:56
7968,97,188,402.87,2024-03-03 22:57:08
7969,91,64,421.52,2023-05-11 20:30:20
7970,33,67,203.18,2021-12-04 20:33:11
7971,43,195,24.43,2023-09-11 23:59:25
7972,74,200,15.69,2023-03-09 12:25:40
7973,38,141,326.8,2023-05-30 07:29:34
7974,84,188,149.13,2024-01-15 18:55:11
7975,54,93,157.58,2020-04-02 07:41:50
7976,73,55,249.55,2024-02-28 17:33:37
7977,45,121,60.56,2024-10-11 19:26:47
7978,2,116,498.95,2024-01-26 19:41:37
7979,72,77,382.13,2022-07-13 12:52:55
7980,75,15,190.75,2023-01-16 06:52:19
7981,93,89,470.38,2021-09-01 21:16:38
7982,15,11,31.3,2024-03-10 10:13:06
7983,35,102,473.3,2024-05-08 10:23:38
7984,89,24,45.11,2024-09-23 01:48:08
7985,78,115,393.61,2023-04-24 04:49:53
7986,62,72,427.89,2022-06-30 16:33:45
7987,98,35,427.47,2022-06-03 07:55:48
7988,88,128,113.93,2023-06-03 07:25:00
7989,88,189,469.05,2022-11-24 13:41:03
7990,43,97,492.28,2020-11-18 11:35:00
7991,98,111,132.25,2021-02-19 15:21:20
7992,37,7,197.65,2023-11-08 22:53:01
7993,61,70,136.12,2022-12-03 22:52:23
7994,11,59,246.33,2023-02-28 07:51:30
7995,11,186,175.85,2022-04-13 03:12:14
7996,89,188,425.74,2021-02-12 19:54:04
7997,44,196,278.65,2025-01-19 00:44:20
7998,17,83,46.52,2024-11-08 08:54:05
7999,54,197,108.58,2024-04-04 07:39:28
8000,74,164,174.01,2024-07-09 14:21:37
8001,40,110,218.78,2023-02-27 12:57:54
8002,38,68,277.61,2023-12-15 09:10:15
8003,73,152,105.26,2024-05-06 15:13:18
8004,81,169,489.34,2024-06-23 23:13:29
8005,20,113,273.05,2024-07-11 03:58:35
8006,19,179,214.05,2022-11-28 05:55:19
8007,80,149,175.74,2022-08-20 23:31:46
8008,18,96,47.29,2020-05-20 19:42:55
8009,90,89,236.57,2024-11-25 01:45:38
8010,81,104,213.12,2024-03-20 06:20:12
8011,37,196,142.76,2020-10-01 19:44:59
8012,99,147,59.26,2020-07-08 06:29:09
8013,11,48,69.28,2020-10-07 08:47:09
8014,3,125,94.44,2020-05-29 03:15:22
8015,66,35,21.92,2021-06-24 23:31:44
8016,41,147,160.77,2024-02-21 11:09:24
8017,49,124,482.61,2021-04-06 22:05:16
8018,20,82,53.86,2024-08-09 07:55:50
8019,11,54,407.96,2020-11-29 22:48:12
8020,11,43,165.6,2021-11-23 13:09:20
8021,41,125,208.3,2024-10-29 08:01:40
8022,50,26,405.66,2022-11-22 02:11:56
8023,17,54,315.65,2020-09-20 03:38:27
8024,100,57,418.62,2024-05-26 23:53:10
8025,93,160,313.36,2022-09-27 19:49:35
8026,84,160,268.29,2020-04-11 22:53:16
8027,63,29,237.26,2024-12-08 17:27:26
8028,10,184,145.08,2022-07-07 17:12:42
8029,82,55,89.12,2024-09-17 18:03:30
8030,48,31,139.78,2021-08-03 12:27:31
8031,75,96,120.04,2024-06-07 04:07:05
8032,44,179,390.19,2021-03-22 08:28:13
8033,26,105,205.5,2020-02-06 14:28:04
8034,68,76,458.33,2020-10-04 23:10:14
8035,28,125,449.71,2024-12-13 21:50:46
8036,43,97,118.86,2021-10-21 23:25:00
8037,12,178,342.17,2024-12-23 00:27:39
8038,36,192,39.82,2024-07-08 19:14:33
